index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.bfmtv.com/international/europe/italie/cortege-tapis-rouge-et-honneurs-militaires-le-pape-leon-xiv-recu-en-grande-pompe-pour-sa-premiere-visite-d-etat-en-italie_AD-202510140582.html,https://www.bfmtv.com/international/europe/italie/cortege-tapis-rouge-et-honneurs-militaires-le-pape-leon-xiv-recu-en-grande-pompe-pour-sa-premiere-visite-d-etat-en-italie_AD-202510140582.html,0,www.bfmtv.com,"Cortège, tapis rouge et honneurs militaires: le pape Léon XIV reçu en grande pompe pour sa première visite d'État en Italie",Le pape Léon XIV a été reçu ce mardi 14 octobre pour sa première visite d'État en Italie.,https://images.bfmtv.com/APSUoAYCiW0oL0uAnhg9HhyEFAg=/0x106:2048x1258/2048x0/images/Le-pape-Leon-XIV-aux-cotes-du-president-italien-Sergio-Mattarella-lors-de-sa-visite-officielle-le-14-octobre-2024-au-Quirinal-2154888.jpg,2025-10-14T12:06:13Z,,"Le pape Léon XIV a été reçu ce mardi 14 octobre pour sa première visite d'État en Italie.
Cortège, tapis rouge et honneurs militaires: le pape Léon XIV a été reçu mardi au palais romain du Quirinal … [+1705 chars]",,fr,'Cité du Vatican'
https://www.lavenir.net/actu/monde/2025/10/16/violences-sexuelles-au-sein-de-leglise-leglise-neglige-trop-les-victimes-selon-un-rapport-du-vatican-XD3TVCZ7NFBKXNP5ZOCITF6ZQM/,https://www.lavenir.net/actu/monde/2025/10/16/violences-sexuelles-au-sein-de-leglise-leglise-neglige-trop-les-victimes-selon-un-rapport-du-vatican-XD3TVCZ7NFBKXNP5ZOCITF6ZQM/,0,www.lavenir.net,"Violences sexuelles au sein de l’Église: l'Église néglige trop les victimes, selon un rapport du Vatican","Représailles ""troublantes"", négligence, manque de transparence, lenteur: l'Église catholique souffre encore de sévères maux dans l'accompagnement des victimes de violences sexuelles en son sein, malgré des années d'efforts pour lutter contre ce fléau mondial,…",https://www.lavenir.net/resizer/v2/5DIC5MTGPZBEJLZAHI5UTWNKIE.jpg?auth=ef66208b3256609a59ca473075dec07c94b6e6cb54211c270c2661dc07cd2f75&width=1200&height=630&quality=85&focal=4128%2C2752&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FFFSQSLL65ZFQTKEYFN6NTQS5R4.png%3A100%3A0%2C558,2025-10-16T12:15:53Z,,"""Mon frère était séminariste. L'évêque a dit à ma famille que ma plainte pouvait compromettre son ordination"", a raconté l'une d'elles, tandis qu'une autre a rapporté avoir vu sa famille publiquement… [+3301 chars]",,fr,'Vatican'
https://www.lemonde.fr/international/article/2025/10/16/le-vatican-prone-plus-de-transparence-dans-la-facon-dont-sont-traitees-les-plaintes-de-victimes-de-violences-sexuelles_6647190_3210.html,https://www.lemonde.fr/international/article/2025/10/16/le-vatican-prone-plus-de-transparence-dans-la-facon-dont-sont-traitees-les-plaintes-de-victimes-de-violences-sexuelles_6647190_3210.html,0,www.lemonde.fr,Le Vatican prône plus de transparence dans la façon dont sont traitées les plaintes de victimes de violences sexuelles,"La commission pontificale sur la protection des mineurs, qui n’est que consultative, préconise de tenir informées les personnes qui révèlent des agressions des suites données à leur signalement. Elle relève « une résistance culturelle considérable à la lutte …",https://img.lemde.fr/2025/10/16/0/0/7087/4724/1440/960/60/0/793d7e3_ftp-import-images-1-wdjjgh8jxzsy-2025-10-16t091258z-152840575-rc27qga617zn-rtrmadp-3-vatican-abuse.JPG,2025-10-16T15:38:31Z,,"Le pape Léon XIV et larchevêque Thibault Verny, président de la commission pontificale pour la protection des mineurs, au Vatican, le 12 septembre 2025. SIMONE RISOLUTI/VATICAN MEDIA / VIA REUTERS
L… [+1463 chars]",,fr,'Vatican'
https://www.lemonde.fr/idees/article/2025/10/17/vincent-lemire-historien-il-faut-boucher-les-trous-du-plan-trump-avec-le-plan-franco-saoudien_6647535_3232.html,https://www.lemonde.fr/idees/article/2025/10/17/vincent-lemire-historien-il-faut-boucher-les-trous-du-plan-trump-avec-le-plan-franco-saoudien_6647535_3232.html,0,www.lemonde.fr,"Vincent Lemire, historien : « Il faut boucher les trous du plan Trump avec le plan franco-saoudien »","L’historien a accompagné la délégation française qui s’est rendue au sommet de Charm El-Cheikh, en Egypte, le 13 octobre, pour tenter de garantir la suite du plan pour la paix proposé par le président américain. Il livre son analyse dans une tribune au « Mond…",https://img.lemde.fr/2025/06/13/0/0/3000/2000/1440/960/60/0/fa0dda2_upload-1-twpc457b1mvz-frame-1286.jpg,2025-10-17T04:00:25Z,,"« On a fait le plus dur. Pour la suite, ça ira tout seul », déclarait crânement Donald Trump, promoteur grisé de son propre succès, sur lestrade décorée à sa gloire au sommet de Charm El-Cheikh, en E… [+2133 chars]",,fr,'Jérusalem-Est'
https://www.huffingtonpost.fr/international/article/palestine-pourquoi-une-plainte-vise-airbnb-et-booking-pour-leurs-activites-dans-les-colonies-israeliennes_256105.html,https://www.huffingtonpost.fr/international/article/palestine-pourquoi-une-plainte-vise-airbnb-et-booking-pour-leurs-activites-dans-les-colonies-israeliennes_256105.html,0,www.huffingtonpost.fr,Palestine : pourquoi une plainte vise Airbnb et Booking pour leurs activités dans les colonies israéliennes,La Ligue des droits de l’Homme reproche aux plateformes de faire du tourisme dans des territoires dont l’occupation par Israël est illégale au regard du droit international.,https://focus.huffingtonpost.fr/2024/03/11/193/0/3700/2081/1820/1023/75/0/d8b4bdf_1710175066924-gettyimages-1571249501.jpg,2025-10-17T09:30:45Z,,INTERNATIONAL - Booking.com et Airbnb favorisent-ils la colonisation israélienne ? Cest ce quaffirme la Ligue des droits de lHomme (LDH) qui accuse les plateformes dentretenir un « tourisme » doccupa… [+4128 chars],,fr,'Israël'
https://www.lemonde.fr/international/live/2025/10/17/en-direct-gaza-israel-affirme-que-toute-violation-ou-tentative-de-franchissement-de-la-ligne-de-retrait-dans-l-enclave-seront-reprimees-par-les-tirs_6645703_3210.html,https://www.lemonde.fr/international/live/2025/10/17/en-direct-gaza-israel-affirme-que-toute-violation-ou-tentative-de-franchissement-de-la-ligne-de-retrait-dans-l-enclave-seront-reprimees-par-les-tirs_6645703_3210.html,0,www.lemonde.fr,"EN DIRECT, Gaza : Israël affirme que « toute violation ou tentative de franchissement » de la ligne de retrait dans l’enclave seront « réprimées par les tirs »","Le ministre de la défense israélien a précisé vendredi que la ligne de retrait de l’armée israélienne dans la bande de Gaza serait signifiée par des « marqueurs physiques », des plots métalliques jaunes placés le long du tracé jaune. « L’armée israélienne a c…",https://img.lemde.fr/2025/10/16/559/0/8406/4203/1440/720/60/0/ef330b0_ftp-import-images-1-dwyxldq5vjcm-5182971-01-06.jpg,2025-10-17T09:48:41Z,,"Le premier ministre de lAutorité palestinienne (AP) a présenté, jeudi à Ramallah, en Cisjordanie, un plan de reconstruction de la bande de Gaza, bien que la gouvernance future du territoire ravagé pa… [+1541 chars]",,fr,'Israël'
https://www.dhnet.be/actu/belgique/2025/10/17/deux-belges-au-palmares-du-wildlife-photographer-of-the-year-je-prends-soin-de-moi-en-faisant-de-la-photo-4QZGDYOOV5G3HA5HMURE2ICEZY/,https://www.dhnet.be/actu/belgique/2025/10/17/deux-belges-au-palmares-du-wildlife-photographer-of-the-year-je-prends-soin-de-moi-en-faisant-de-la-photo-4QZGDYOOV5G3HA5HMURE2ICEZY/,0,www.dhnet.be,"Deux Belges au palmarès du “Wildlife Photographer of the Year”: ""Je prends soin de moi en faisant de la photo""","Marc Costermans, psychologue passionné de photographie, est l'un des deux Belges récompensés au concours prestigieux “Wildlife Photographer of the Year” pour son cliché rare d'un oiseau, pris en Suède. ...",https://www.dhnet.be/resizer/v2/XRX7IQIVANANPAZ4OUV65WBD5Y.jpg?auth=f23ec92708dbe3554ef589ea86306d971a764f4d591f08b3254328682f6e6829&width=1200&height=630&quality=85&focal=373%2C249&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,2025-10-17T10:06:54Z,,"Psychologue mais nourri par sa passion pour la photographie, Marc balance son métier avec des voyages en tant que guide photographe dans une agence de voyages. C'est lors d'un de ses voyages en Suède… [+1381 chars]",,fr,'Suède'
https://www.usinenouvelle.com/article/champion-suedois-de-l-acier-vert-stegra-cherche-de-l-argent-frais-pour-ne-pas-devenir-le-nouveau-northvolt.N2239805,https://www.usinenouvelle.com/article/champion-suedois-de-l-acier-vert-stegra-cherche-de-l-argent-frais-pour-ne-pas-devenir-le-nouveau-northvolt.N2239805,0,www.usinenouvelle.com,"Champion suédois de l’acier vert, Stegra cherche de l'argent frais pour ne pas devenir le nouveau Northvolt","[Vu sur le web] Stegra (ex H2 Green Steel), qui veut être le pionnier de la production d’acier vert avec de l’hydrogène dans le nord de la Suède, cherche des fonds pour éviter la faillite, rapporte le Financial Times. De quoi faire craindre un nouvel épisode …",https://www.usinenouvelle.com/mediatheque/8/7/7/001532778_896x598_c.jpg,2025-10-17T12:00:00Z,,"Après la chute de Northvolt, est-ce un nouvel échec retentissant en vue pour les start-up phares de la transition écologique en Suède? Comme le rapporte le Financial Times, Stegra (ex H2 Green Steel)… [+3335 chars]",,fr,'Suède'
https://www.20minutes.fr/monde/4179961-20251017-cessez-feu-gaza-faudra-temps-remedier-famine-selon-onu,https://www.20minutes.fr/monde/4179961-20251017-cessez-feu-gaza-faudra-temps-remedier-famine-selon-onu,0,www.20minutes.fr,"Cessez-le-feu à Gaza : « Il faudra du temps » pour remédier à la famine, prévient l’ONU","En août, des experts partenaires de l’ONU ont confirmé qu’une famine était en cours à Gaza. Israël a contesté ces affirmations, accusant le Hamas de piller l’aide",https://img.20mn.fr/tQvANhHAQdatR8Z0psWQlCk/1444x920_palestinians-gather-for-friday-prayers-amid-the-rubble-of-a-destroyed-building-in-khan-younis-in-the-southern-gaza-strip-friday-oct-17-2025-ap-photo-jehad-alshrafi-has112-25290420834050-2510171345,2025-10-17T12:46:06Z,,"La famine dans la bande de Gaza risque de durer. « Il faudra du temps pour réduire la famine », a annoncé devant la presse à Genève Abeer Etefa, porte-parole du Programme alimentaire mondial, ce vend… [+2552 chars]",,fr,'Israël'
https://www.lexpress.fr/monde/amerique/virginia-contreras-donald-trump-nest-pas-la-solution-miracle-pour-le-venezuela-3FF2FUEQHVHXXLTBNYZX2BZKTY/,https://www.lexpress.fr/monde/amerique/virginia-contreras-donald-trump-nest-pas-la-solution-miracle-pour-le-venezuela-3FF2FUEQHVHXXLTBNYZX2BZKTY/,0,www.lexpress.fr,"Virginia Contreras : ""Donald Trump n’est pas la solution miracle pour le Venezuela""","En agitant la menace d’une intervention de la CIA contre le régime de Caracas, le président américain parle à son électorat notamment hispanique, estime l’ex-ambassadrice du Venezuela auprès de l’OEA.",https://www.lexpress.fr/resizer/v2/C3GFSO2QJFFPFCFJI65PADI5BU.jpg?auth=926c34e39a5d72ede65ef369dcfb9ffae56fb1221bcda423e41551e19c1324f6&width=1200&height=630&quality=85&focal=975%2C683,2025-10-17T15:00:00Z,,"Le Venezuela est sur le pied de guerre. Alors que ladministration Trump a autorisé, jeudi 16 octobre, des opérations clandestines de la CIA contre le régime de Caracas et que le Pentagone a mené, ces… [+11488 chars]",,fr,'Venezuela'
